,TS,9999,1111,5555
1998-03-28,03/28/1998,11906.682754392794,44.78846,46.06585590459916
1998-03-29,03/29/1998,9923.263685863523,38.82134,46.06585590459916
1998-03-30,03/30/1998,8400.89960185717,34.71587,46.06585590459916
1998-03-31,03/31/1998,10572.22281359246,32.75356,46.06585590459916
1998-04-01,04/01/1998,7727.67679573407,28.57119,43.90377
1998-04-02,04/02/1998,6524.69097895028,25.649179999999998,40.38864
1998-04-03,04/03/1998,5724.491859374967,23.39382,38.66858
1998-04-04,04/04/1998,5103.89139830575,21.67204,36.752559999999995
1998-04-05,04/05/1998,4381.709769228986,19.8769,34.26426
1998-04-06,04/06/1998,4034.8605568207813,18.44606,32.5625
1998-04-07,04/07/1998,4585.887359309366,17.06679,30.8464
1998-04-08,04/08/1998,3825.552364230919,16.08011,29.36497
1998-04-09,04/09/1998,3968.6257449234254,15.22816,28.66331
1998-04-10,04/10/1998,5488.584446401568,16.31629,36.2462
1998-04-11,04/11/1998,4884.875384081496,14.99124,29.480990000000002
1998-04-12,04/12/1998,7823.996771383403,16.96688,41.14675
1998-04-13,04/13/1998,10143.229209723853,15.801879999999999,33.627320000000005
1998-04-14,04/14/1998,6035.24803926443,14.819220000000001,30.978170000000002
1998-04-15,04/15/1998,5064.4553051688,13.94435,29.095340000000004
1998-04-16,04/16/1998,4350.778237728596,13.24944,27.494
1998-04-17,04/17/1998,3748.891393056593,12.6133,26.09449
1998-04-18,04/18/1998,3238.3411564259923,12.06519,24.87464
1998-04-19,04/19/1998,2818.1314366780025,11.554089999999999,23.76577
1998-04-20,04/20/1998,2471.4941572970497,11.098189999999999,22.78045
1998-04-21,04/21/1998,2173.64487285452,10.6947,21.90438
1998-04-22,04/22/1998,1929.7313518567398,10.33378,21.11455
1998-04-23,04/23/1998,1968.4744891772739,10.22525,20.67621
1998-04-24,04/24/1998,2006.938017298994,9.903522,20.0208
1998-04-25,04/25/1998,1751.3618746117652,9.558328,19.356370000000002
1998-04-26,04/26/1998,1572.1327043810993,9.282618,18.74954
1998-04-27,04/27/1998,1422.462173241478,9.010606,18.17839
1998-04-28,04/28/1998,1293.7069086448387,8.749972999999999,17.64234
1998-04-29,04/29/1998,1191.110067330196,8.495003,17.129929999999998
1998-04-30,04/30/1998,1100.1465205911982,8.242963,16.63749
1998-05-01,05/01/1998,1060.9610470562309,8.277424,16.3642
1998-05-02,05/02/1998,1057.8626699065844,8.128542999999999,15.9642
1998-05-03,05/03/1998,1005.9897052622716,7.93818,15.6496
1998-05-04,05/04/1998,957.8190978950067,7.684978,15.366679999999999
1998-05-05,05/05/1998,903.884358049738,7.460727,14.93249
1998-05-06,05/06/1998,848.7350171245503,7.248302000000001,14.531789999999999
1998-05-07,05/07/1998,800.0170027331445,7.046638000000001,14.1342
1998-05-08,05/08/1998,761.0376903029749,6.820011,13.745779999999998
1998-05-09,05/09/1998,722.6437995136893,6.614250999999999,13.370989999999999
1998-05-10,05/10/1998,707.0881272652658,6.486618,13.03735
1998-05-11,05/11/1998,683.8431524343787,6.336514,12.75506
1998-05-12,05/12/1998,664.3791149171019,6.148623000000001,12.4077
1998-05-13,05/13/1998,646.6632609208533,5.963082,12.05079
1998-05-14,05/14/1998,621.3149294235631,5.840177,11.76125
1998-05-15,05/15/1998,625.4776859624901,5.712448,11.47672
1998-05-16,05/16/1998,598.3495810230437,5.524208,11.1727
1998-05-17,05/17/1998,579.0393037755531,5.368621,10.85868
1998-05-18,05/18/1998,552.2795251636859,5.234162,10.57966
1998-05-19,05/19/1998,535.5362341307882,5.145976999999999,10.386619999999999
1998-05-20,05/20/1998,542.2358677045224,5.090955999999999,10.566139999999999
1998-05-21,05/21/1998,514.4932363189855,4.949634,10.32208
1998-05-22,05/22/1998,496.46507579622215,4.829055,10.054780000000001
1998-05-23,05/23/1998,486.95720376388465,4.728383999999999,9.820976
1998-05-24,05/24/1998,511.10567807087807,4.819287999999999,9.937533
1998-05-25,05/25/1998,584.6226746785205,4.839316,10.1128
1998-05-26,05/26/1998,578.9928164089358,4.725621,9.895525
1998-05-27,05/27/1998,599.7376618006289,4.690079,12.00428
1998-05-28,05/28/1998,4401.382196521191,7.893475,19.24575
1998-05-29,05/29/1998,2706.7259864193047,5.927161,13.1899
1998-05-30,05/30/1998,2362.739188166725,5.674899,12.51384
1998-05-31,05/31/1998,2055.3785798346885,5.464384,11.95561
1998-06-01,06/01/1998,1834.3210070484045,5.263637999999999,11.46838
1998-06-02,06/02/1998,1654.3235199723824,5.099216,11.035739999999999
1998-06-03,06/03/1998,1493.3585537254605,4.888523,10.620330000000001
1998-06-04,06/04/1998,1356.9047373601607,4.735968,10.25158
1998-06-05,06/05/1998,1240.6735979128612,4.595332,9.917113
1998-06-06,06/06/1998,1142.3960814651182,4.460495,9.605869
1998-06-07,06/07/1998,1058.7703373127356,4.33455,9.308383000000001
1998-06-08,06/08/1998,979.8586161086563,4.200036,9.031912
1998-06-09,06/09/1998,915.2405752383522,4.079791,8.763453
1998-06-10,06/10/1998,865.8181593743542,3.9720980000000004,8.535725999999999
1998-06-11,06/11/1998,823.6010256112633,3.842111,8.294989
1998-06-12,06/12/1998,772.3556444578612,3.7471949999999996,8.053769
1998-06-13,06/13/1998,725.2972869315394,3.6441160000000004,7.8373029999999995
1998-06-14,06/14/1998,692.5557573352962,3.518218,7.612072
1998-06-15,06/15/1998,659.8358035906557,3.427972,7.412224
1998-06-16,06/16/1998,630.8675404521573,3.301221,7.2108490000000005
1998-06-17,06/17/1998,602.5544218419731,3.250277,7.0253369999999995
1998-06-18,06/18/1998,580.0915525238407,3.169493,6.8454809999999995
1998-06-19,06/19/1998,550.9227118570958,3.070875,6.659864
1998-06-20,06/20/1998,531.9139065680952,3.016622,6.4942720000000005
1998-06-21,06/21/1998,506.5136836183094,2.9445240000000004,6.330066
1998-06-22,06/22/1998,489.63920660859833,2.864162,6.164779
1998-06-23,06/23/1998,471.154484092317,2.783998,6.003006
1998-06-24,06/24/1998,456.1925029898666,2.7283470000000003,5.870973
1998-06-25,06/25/1998,447.29714908566046,2.654387,5.712066
1998-06-26,06/26/1998,423.99771537580256,2.556249,5.544563
1998-06-27,06/27/1998,406.30842991706015,2.502166,5.403028
1998-06-28,06/28/1998,394.26890252478967,2.445662,5.268258
1998-06-29,06/29/1998,385.60883989001104,2.386691,5.136026
1998-06-30,06/30/1998,368.00167354584175,2.323037,5.003561
1998-07-01,07/01/1998,366.0930606804462,2.2616259999999997,4.881501
1998-07-02,07/02/1998,350.60647806207095,2.209459,4.757614
1998-07-03,07/03/1998,341.19591926643193,2.154064,4.634834
1998-07-04,07/04/1998,335.3264280644632,2.093941,4.512926
1998-07-05,07/05/1998,318.3798866676867,2.038555,4.394825
1998-07-06,07/06/1998,310.3835551486332,1.990546,4.282135
1998-07-07,07/07/1998,304.33953066932554,1.939639,4.1736629999999995
1998-07-08,07/08/1998,300.2583117352277,1.892564,4.069849
1998-07-09,07/09/1998,295.5819749704739,1.845991,3.9683349999999997
1998-07-10,07/10/1998,290.4405030672212,1.801396,3.8689620000000002
1998-07-11,07/11/1998,282.70614842991415,1.7549720000000002,3.7697239999999996
1998-07-12,07/12/1998,273.43241110241024,1.697717,3.667122
1998-07-13,07/13/1998,271.6748850247466,1.6611200000000002,3.574502
1998-07-14,07/14/1998,261.45868063551154,1.62578,3.486276
1998-07-15,07/15/1998,259.8237487212112,1.5823049999999999,3.392225
1998-07-16,07/16/1998,249.0188867519331,1.5330219999999999,3.2968550000000003
1998-07-17,07/17/1998,247.07774382232117,1.4916280000000002,3.209043
1998-07-18,07/18/1998,241.42723194756888,1.456402,3.128446
1998-07-19,07/19/1998,229.45318379758828,1.421712,3.048636
1998-07-20,07/20/1998,227.79230069762872,1.39058,2.974359
1998-07-21,07/21/1998,227.83324459518954,1.355906,2.8977310000000003
1998-07-22,07/22/1998,216.55856980420222,1.322072,2.822644
1998-07-23,07/23/1998,211.8535915869064,1.287151,2.74741
1998-07-24,07/24/1998,207.33758421066275,1.252208,2.6734080000000002
1998-07-25,07/25/1998,205.8317866874118,1.2190459999999999,2.602052
1998-07-26,07/26/1998,200.5473718653589,1.188297,2.533658
1998-07-27,07/27/1998,194.2934366299601,1.1582430000000001,2.4674139999999998
1998-07-28,07/28/1998,184.77178863704174,1.13034,2.403778
1998-07-29,07/29/1998,184.90527820700717,1.106034,2.3452919999999997
1998-07-30,07/30/1998,184.62453840757405,1.07522,2.280995
1998-07-31,07/31/1998,184.99987893070636,1.041404,2.215834
1998-08-01,08/01/1998,171.24533043952908,1.009466,2.1539029999999997
1998-08-02,08/02/1998,167.34908694566568,0.9825048000000001,2.094519
1998-08-03,08/03/1998,165.27906938218118,0.9537468000000001,2.035965
1998-08-04,08/04/1998,162.7468161224602,0.9335814,1.98396
1998-08-05,08/05/1998,161.0397809044771,0.9042253,1.929603
1998-08-06,08/06/1998,156.62786114973412,0.8778154,1.879646
1998-08-07,08/07/1998,156.34795184673274,0.8577216999999999,1.8308220000000002
1998-08-08,08/08/1998,154.88483385896282,0.8379868,1.7821049999999998
1998-08-09,08/09/1998,150.63850044865575,0.8130928000000001,1.7331779999999999
1998-08-10,08/10/1998,147.13434413292094,0.7948156999999999,1.684795
1998-08-11,08/11/1998,143.6199671330231,0.7741395000000001,1.63524
1998-08-12,08/12/1998,135.05405162146573,0.7556834,1.591848
1998-08-13,08/13/1998,138.91823911518674,0.7395495,1.549396
1998-08-14,08/14/1998,134.56237873158236,0.7187121999999999,1.5063389999999999
1998-08-15,08/15/1998,138.45547141942058,0.6998358,1.468744
1998-08-16,08/16/1998,130.33301926224235,0.6724156,1.428324
1998-08-17,08/17/1998,128.89533195852118,0.6653353,1.394935
1998-08-18,08/18/1998,128.06446159763388,0.6529147,1.358675
1998-08-19,08/19/1998,126.0344444319942,0.6358408,1.3232780000000002
1998-08-20,08/20/1998,126.07612192191523,0.6214529000000001,1.28891
1998-08-21,08/21/1998,121.74476340875752,0.6042165,1.251975
1998-08-22,08/22/1998,121.42450440346977,0.5859385,1.216583
1998-08-23,08/23/1998,116.72793593563016,0.5637066999999999,1.1798549999999999
1998-08-24,08/24/1998,111.08747525721165,0.5474005,1.146744
1998-08-25,08/25/1998,110.85518862728044,0.5403802,1.117931
1998-08-26,08/26/1998,112.48262598924386,0.5290127,1.0887
1998-08-27,08/27/1998,107.84961038809324,0.5141418,1.055451
1998-08-28,08/28/1998,109.5085579601907,0.5027587,1.0306540000000002
1998-08-29,08/29/1998,108.28074940788252,0.4809193,0.9941485000000001
1998-08-30,08/30/1998,106.1954658673269,0.471224,0.9695144
1998-08-31,08/31/1998,102.03079544069516,0.45835649999999994,0.941836
1998-09-01,09/01/1998,93.19534133537528,0.4550433,0.9190735999999999
1998-09-02,09/02/1998,94.05814978475873,0.4407942,0.8930452
1998-09-03,09/03/1998,101.29100555756027,0.42977309999999996,0.8705811999999999
1998-09-04,09/04/1998,96.83298306302042,0.4184488,0.8478948000000001
1998-09-05,09/05/1998,95.18459539404043,0.4105902,0.8283723
1998-09-06,09/06/1998,92.97705084541019,0.3932483,0.801874
1998-09-07,09/07/1998,90.33633090440672,0.3843304,0.7801329
1998-09-08,09/08/1998,87.28989522002671,0.38064699999999996,0.7657562
1998-09-09,09/09/1998,90.44138983873114,0.3612373,0.7448751
1998-09-10,09/10/1998,85.24168000178156,0.3509625,0.7214409
1998-09-11,09/11/1998,86.13391435891009,0.34427800000000003,0.6998119
1998-09-12,09/12/1998,85.35465263359822,0.3391098,0.6812904000000001
1998-09-13,09/13/1998,82.55937064697387,0.3303725,0.6626948
1998-09-14,09/14/1998,82.32106105307537,0.3249161,0.6465951999999999
1998-09-15,09/15/1998,77.61155406246684,0.3190777,0.6317347
1998-09-16,09/16/1998,80.65834641196112,0.3094183,0.6135484999999999
1998-09-17,09/17/1998,84.64967019707181,0.3047322,0.5985394
1998-09-18,09/18/1998,83.43245942712491,0.2979976,0.5830298
1998-09-19,09/19/1998,78.25174860664428,0.2811555,0.5609859
1998-09-20,09/20/1998,74.25300955808855,0.2698472,0.5442591999999999
1998-09-21,09/21/1998,74.11832622001207,0.2708859,0.5329554
1998-09-22,09/22/1998,75.8146986906238,0.2687199,0.5184877
1998-09-23,09/23/1998,77.77859013095943,0.2623525,0.5041686
1998-09-24,09/24/1998,70.30190107680775,0.2530313,0.488544
1998-09-25,09/25/1998,69.6063940848383,0.2502967,0.4781437
1998-09-26,09/26/1998,67.98882980139948,0.2394241,0.46086179999999993
1998-09-27,09/27/1998,70.23788286026442,0.2388593,0.4499349
1998-09-28,09/28/1998,69.98347677072856,0.2333083,0.436496
1998-09-29,09/29/1998,65.35906040658121,0.2249196,0.42193420000000004
1998-09-30,09/30/1998,65.05058687845627,0.2201071,0.4101774
1998-10-01,10/01/1998,64.62821867601859,0.21912089999999998,0.4009409
1998-10-02,10/02/1998,65.44679043757947,0.20899160000000003,0.3857692
1998-10-03,10/03/1998,60.161715038210964,0.19968129999999998,0.3730146
1998-10-04,10/04/1998,59.46099522156801,0.19628629999999997,0.3609375
1998-10-05,10/05/1998,61.585641412191016,0.18668929999999997,0.3470204
1998-10-06,10/06/1998,55.52558899760553,0.1871661,0.33776490000000003
1998-10-07,10/07/1998,53.61903551183594,0.1867345,0.3321745
1998-10-08,10/08/1998,60.93481684279779,0.1900258,0.3266844
1998-10-09,10/09/1998,56.986724650503156,0.1719061,0.31035290000000004
1998-10-10,10/10/1998,57.68111222054817,0.16512620000000003,0.2998668
1998-10-11,10/11/1998,46.66112818841693,0.1630166,0.2903478
1998-10-12,10/12/1998,55.29850602651557,0.1774464,0.2952281
1998-10-13,10/13/1998,112.04191049636086,0.201356,0.320081
1998-10-14,10/14/1998,92.44198753879446,0.1547875,0.2843116
1998-10-15,10/15/1998,67.30622158327196,0.14173670000000002,0.27249320000000005
1998-10-16,10/16/1998,60.483920356067465,0.1404549,0.2625433
1998-10-17,10/17/1998,50.81126026044776,0.1421729,0.2534055
1998-10-18,10/18/1998,47.479780638471325,0.1396717,0.2448759
1998-10-19,10/19/1998,45.699400496140186,0.13714790000000002,0.23464989999999997
1998-10-20,10/20/1998,42.843716126847795,0.13568239999999998,0.22591340000000001
1998-10-21,10/21/1998,43.852146172724055,0.1327619,0.21730429999999998
1998-10-22,10/22/1998,37.8890510364649,0.1301645,0.20964699999999997
1998-10-23,10/23/1998,32.697841984772445,0.126054,0.20117720000000003
1998-10-24,10/24/1998,2345.464962705897,2.810382,5.798125
1998-10-25,10/25/1998,775.2608752185067,0.379858,0.7885515999999999
1998-10-26,10/26/1998,283.08144404484426,0.33317179999999996,0.6835026
1998-10-27,10/27/1998,212.6692362292914,0.30445690000000003,0.6060557
1998-10-28,10/28/1998,159.5424937025981,0.2526707,0.5204414
1998-10-29,10/29/1998,119.98050644125985,0.21102390000000001,0.453977
1998-10-30,10/30/1998,104.0025000675856,0.22221129999999997,0.4239156
1998-10-31,10/31/1998,88.50118981380922,0.22692110000000001,0.4308911
1998-11-01,11/01/1998,88.42940906187395,0.21215679999999998,0.41056000000000004
1998-11-02,11/02/1998,69.74336843732151,0.18410120000000002,0.3680024
1998-11-03,11/03/1998,54.98875800488991,0.178568,0.3372299
1998-11-04,11/04/1998,43.071625552373504,0.17375770000000001,0.3089116
1998-11-05,11/05/1998,38.950419422410505,0.23094279999999998,0.31431509999999996
1998-11-06,11/06/1998,1445.6994222247247,4.80293,7.5648729999999995
1998-11-07,11/07/1998,7614.535618364882,4.1661779999999995,12.49103
1998-11-08,11/08/1998,3699.096026435452,3.666736,10.01295
1998-11-09,11/09/1998,1227.9130081479468,0.9709646999999999,3.00705
1998-11-10,11/10/1998,3116.6345253429845,3.7017559999999996,10.12379
1998-11-11,11/11/1998,2045.2387008781068,1.474917,3.816441
1998-11-12,11/12/1998,1058.3797051961046,1.120388,3.117729
1998-11-13,11/13/1998,846.2825669395743,0.9970689,2.6616020000000002
1998-11-14,11/14/1998,688.1491872122183,0.8988457000000001,2.286509
1998-11-15,11/15/1998,915.2108366897867,1.131137,1.9995990000000001
1998-11-16,11/16/1998,2049.9236037153714,3.8482019999999997,10.919830000000001
1998-11-17,11/17/1998,6791.719913840253,3.5346559999999996,10.19421
1998-11-18,11/18/1998,1319.7857852003724,1.437822,3.229181
1998-11-19,11/19/1998,847.3109612800744,1.309416,2.818549
1998-11-20,11/20/1998,1474.3458114163739,4.862655,7.773406
1998-11-21,11/21/1998,14660.704295969375,16.34093,43.683170000000004
1998-11-22,11/22/1998,9107.689947189192,7.490311,14.044820000000001
1998-11-23,11/23/1998,29541.521124188846,38.1854,57.89215
1998-11-24,11/24/1998,8295.025974859953,10.75425,14.87325
1998-11-25,11/25/1998,6076.343475400841,10.79775,13.6854
1998-11-26,11/26/1998,9547.36340423504,19.31048,25.09376
1998-11-27,11/27/1998,7530.414046900712,12.89212,15.62766
1998-11-28,11/28/1998,5675.708833741153,12.54013,15.563329999999999
1998-11-29,11/29/1998,19291.941067518128,22.18519,36.40247
1998-11-30,11/30/1998,18744.60413212397,40.43295,42.44697
1998-12-01,12/01/1998,10202.658559286441,30.021290000000004,26.81411
1998-12-02,12/02/1998,38820.61157981248,74.34210999999999,72.58233
1998-12-03,12/03/1998,25608.979614466905,51.31689,38.51231
1998-12-04,12/04/1998,15826.878702768716,41.22681,29.7478
1998-12-05,12/05/1998,14635.774379136526,41.45769,37.86565
1998-12-06,12/06/1998,13695.66461083022,34.32067,28.772090000000002
1998-12-07,12/07/1998,13525.128474183615,35.81517,37.63647
1998-12-08,12/08/1998,13788.253175227495,32.23658,28.48047
1998-12-09,12/09/1998,9562.06396016408,27.934890000000003,25.55782
1998-12-10,12/10/1998,8150.3351010430615,24.78611,23.62779
1998-12-11,12/11/1998,7002.127496684044,22.162110000000002,21.98899
1998-12-12,12/12/1998,6392.769901391,21.35265,21.66229
1998-12-13,12/13/1998,9296.083906312586,30.3341,38.57277
1998-12-14,12/14/1998,7343.254281567028,21.52427,22.96639
1998-12-15,12/15/1998,5413.175911998282,19.524079999999998,21.45308
1998-12-16,12/16/1998,4724.454991872156,17.82999,20.14997
1998-12-17,12/17/1998,4129.312076612129,16.37819,19.005589999999998
1998-12-18,12/18/1998,3619.7034674612382,15.123520000000001,17.98112
1998-12-19,12/19/1998,3174.7904874396795,14.04103,17.08665
1998-12-20,12/20/1998,2971.424443985378,13.1728,16.36222
1998-12-21,12/21/1998,2614.035878533143,12.32571,15.656629999999998
1998-12-22,12/22/1998,2322.043640519458,11.62627,15.015479999999998
1998-12-23,12/23/1998,2077.661159959554,11.01736,14.44225
1998-12-24,12/24/1998,1866.8562783609766,10.48707,13.92769
1998-12-25,12/25/1998,1685.6492550420776,10.01298,13.4617
1998-12-26,12/26/1998,1535.7862320646493,9.581128999999999,13.01619
1998-12-27,12/27/1998,1407.0359584718094,9.188939,12.59164
1998-12-28,12/28/1998,1448.3425142317785,8.861141,12.20594
1998-12-29,12/29/1998,1222.597741633634,8.521719000000001,11.830160000000001
1998-12-30,12/30/1998,1112.4272050520983,8.231748,11.50072
1998-12-31,12/31/1998,2450.3737548579925,9.101481,12.55
1999-01-01,01/01/1999,1552.8920645585004,8.356117999999999,11.56686
1999-01-02,01/02/1999,1283.634536773564,8.039458999999999,11.20336
1999-01-03,01/03/1999,1158.1434793250025,7.742735000000001,10.85913
1999-01-04,01/04/1999,1055.91454856071,7.468300999999999,10.53242
1999-01-05,01/05/1999,962.7950753773247,7.212942,10.224860000000001
1999-01-06,01/06/1999,890.1874759633678,6.974538000000001,9.926528999999999
1999-01-07,01/07/1999,806.6815932562407,6.750178,9.646185000000001
1999-01-08,01/08/1999,744.5194738418863,6.539149,9.374941999999999
1999-01-09,01/09/1999,686.4185093159782,6.347615,9.118782000000001
1999-01-10,01/10/1999,630.1707989136959,6.159789,8.87067
1999-01-11,01/11/1999,589.0658988964043,5.980430999999999,8.633861999999999
1999-01-12,01/12/1999,552.554841226382,5.8066,8.403297
1999-01-13,01/13/1999,511.0563300867681,5.636472,8.175519
1999-01-14,01/14/1999,524.3817577770906,6.206787,9.520983
1999-01-15,01/15/1999,3237.549546728805,13.697779999999998,17.89723
1999-01-16,01/16/1999,6020.084459067253,10.64139,13.04628
1999-01-17,01/17/1999,10073.763708174505,36.39744,34.21765
1999-01-18,01/18/1999,12807.461882487058,33.11796,30.274240000000002
1999-01-19,01/19/1999,11634.548188532504,37.893679999999996,33.04665
1999-01-20,01/20/1999,15449.560903132051,53.17676814303175,46.06585590459916
1999-01-21,01/21/1999,14144.285408061882,40.0818,32.22404
1999-01-22,01/22/1999,23624.44443446299,53.17676814303175,46.06585590459916
1999-01-23,01/23/1999,19536.986895427428,44.07529,37.19283
1999-01-24,01/24/1999,13390.371242287187,38.06374,33.162279999999996
1999-01-25,01/25/1999,11186.088425005615,32.979240000000004,29.987470000000002
1999-01-26,01/26/1999,9527.185604247888,28.725620000000003,27.337709999999998
1999-01-27,01/27/1999,8155.651387479451,25.20308,25.09093
1999-01-28,01/28/1999,6977.48356100778,22.32764,23.21204
1999-01-29,01/29/1999,5977.139985256386,19.920579999999998,21.594739999999998
1999-01-30,01/30/1999,5146.543091572426,17.95164,20.23675
1999-01-31,01/31/1999,11246.945781033834,21.09131,28.643440000000002
1999-02-01,02/01/1999,5708.603230217372,17.366789999999998,20.96155
1999-02-02,02/02/1999,4835.241305354745,15.87156,19.720489999999998
1999-02-03,02/03/1999,4224.866522475036,14.612879999999999,18.65573
1999-02-04,02/04/1999,3697.969653392071,13.49395,17.68007
1999-02-05,02/05/1999,3244.872410897,12.90283,18.28801
1999-02-06,02/06/1999,32281.761584004613,95.4204,83.109
1999-02-07,02/07/1999,38264.576194364505,93.0203,64.3802
1999-02-08,02/08/1999,26918.98428141086,59.51387,57.74127
1999-02-09,02/09/1999,38729.975793454665,53.17676814303175,46.06585590459916
1999-02-10,02/10/1999,20810.69076942166,53.17676814303175,46.06585590459916
1999-02-11,02/11/1999,17268.889877743164,45.62622,46.06585590459916
1999-02-12,02/12/1999,14371.358748344235,39.233509999999995,46.06585590459916
1999-02-13,02/13/1999,14324.242766716186,40.36785,46.06585590459916
1999-02-14,02/14/1999,13391.282109629454,34.94709,42.18788
1999-02-15,02/15/1999,11159.282453653013,39.12147,46.06585590459916
1999-02-16,02/16/1999,36251.072307285904,54.55977,49.107240000000004
1999-02-17,02/17/1999,23130.147522869884,51.28862,46.06585590459916
1999-02-18,02/18/1999,33658.04033526166,76.39041999999999,54.88949000000001
1999-02-19,02/19/1999,18496.038434340782,53.07065,46.06585590459916
1999-02-20,02/20/1999,20561.33455145244,53.17676814303175,46.06585590459916
1999-02-21,02/21/1999,22734.32665000676,50.518840000000004,46.06585590459916
1999-02-22,02/22/1999,18367.484816915192,46.745540000000005,46.06585590459916
1999-02-23,02/23/1999,28003.180238885907,77.29453000000001,51.984049999999996
1999-02-24,02/24/1999,24604.502768681665,76.65822,55.62389
1999-02-25,02/25/1999,29040.39592320752,55.45591,46.06585590459916
1999-02-26,02/26/1999,19164.919259963,53.17676814303175,46.06585590459916
1999-02-27,02/27/1999,20114.203259966383,53.17676814303175,46.06585590459916
1999-02-28,02/28/1999,32203.84918152128,82.5853,63.272180000000006
1999-03-01,03/01/1999,19712.97610205835,53.17676814303175,46.06585590459916
1999-03-02,03/02/1999,20036.582474630355,54.51156,46.06585590459916
1999-03-03,03/03/1999,20904.250721800327,53.17676814303175,46.06585590459916
1999-03-04,03/04/1999,13830.816298445376,47.03904,46.06585590459916
1999-03-05,03/05/1999,11425.753610232978,41.13605,46.06585590459916
1999-03-06,03/06/1999,9493.34370921672,36.27641,46.06585590459916
1999-03-07,03/07/1999,7979.781187785767,32.23183,43.12258
1999-03-08,03/08/1999,15418.63373373794,51.9679,46.06585590459916
1999-03-09,03/09/1999,18145.98025612732,39.34449,46.06585590459916
1999-03-10,03/10/1999,11210.455180996018,34.71642,46.06585590459916
1999-03-11,03/11/1999,9163.12605331918,31.046090000000003,42.96605
1999-03-12,03/12/1999,7706.734041240352,27.98733,40.062709999999996
1999-03-13,03/13/1999,6557.503621977109,26.878729999999997,38.312979999999996
1999-03-14,03/14/1999,12240.03868458564,29.93204,46.06585590459916
1999-03-15,03/15/1999,9362.077639322457,27.90451,39.76052
1999-03-16,03/16/1999,6937.015546175186,25.37706,37.17597
1999-03-17,03/17/1999,5911.214354414698,23.30414,35.11724
1999-03-18,03/18/1999,5045.670585642118,21.53577,33.29355
1999-03-19,03/19/1999,4338.031514572028,20.076520000000002,31.72904
1999-03-20,03/20/1999,4249.254229357887,19.41741,31.679470000000002
1999-03-21,03/21/1999,3737.143598648714,18.37752,29.9625
1999-03-22,03/22/1999,3859.528510159864,21.49294,38.220079999999996
1999-03-23,03/23/1999,5858.004303434143,24.28557,37.43772
1999-03-24,03/24/1999,31667.65461865544,156.6914,130.7147
1999-03-25,03/25/1999,17188.021036083926,53.17676814303175,46.06585590459916
1999-03-26,03/26/1999,11712.470619553626,50.3591,46.06585590459916
1999-03-27,03/27/1999,9789.172082698678,43.4027,46.06585590459916
1999-03-28,03/28/1999,8222.254826991077,37.679320000000004,46.06585590459916
1999-03-29,03/29/1999,6966.875513320236,33.201190000000004,45.672979999999995
1999-03-30,03/30/1999,11631.658442627771,53.17676814303175,46.06585590459916
1999-03-31,03/31/1999,11598.59553302823,35.99625,46.06585590459916
1999-04-01,04/01/1999,7912.355095378425,31.82745,46.91852
1999-04-02,04/02/1999,6515.449481458691,28.265290000000004,42.66061
1999-04-03,04/03/1999,5523.241218767849,25.18262,39.04789
1999-04-04,04/04/1999,4704.818455508951,22.702920000000002,36.01192
1999-04-05,04/05/1999,5098.439472713696,21.29712,35.07092
1999-04-06,04/06/1999,5049.644280344012,19.83311,32.911
1999-04-07,04/07/1999,4023.2303198493214,18.339779999999998,30.91961
1999-04-08,04/08/1999,10046.707118265456,22.3792,40.09151
1999-04-09,04/09/1999,6334.369336453206,18.59829,31.82348
1999-04-10,04/10/1999,10855.043828231364,37.050329999999995,60.91271999999999
1999-04-11,04/11/1999,15100.621253069969,28.536890000000003,43.82235
1999-04-12,04/12/1999,8439.455714426716,25.180120000000002,38.58651
1999-04-13,04/13/1999,7085.725199392642,22.65321,35.52782
1999-04-14,04/14/1999,5978.74049613676,20.543960000000002,32.90444
1999-04-15,04/15/1999,5070.492736959913,18.77821,30.70937
1999-04-16,04/16/1999,4325.46398413568,17.28487,28.82787
1999-04-17,04/17/1999,3709.788670376877,16.01163,27.20065
1999-04-18,04/18/1999,3214.9831735341663,14.9298,25.79788
1999-04-19,04/19/1999,2811.6135803895845,14.02377,24.5968
1999-04-20,04/20/1999,2480.9291497693484,13.20894,23.48616
1999-04-21,04/21/1999,2184.3974677909005,12.51339,22.53116
1999-04-22,04/22/1999,1954.5657803558706,11.881269999999999,21.63636
1999-04-23,04/23/1999,1760.994258749545,11.379710000000001,20.842129999999997
1999-04-24,04/24/1999,1598.321854985077,10.92097,20.12605
1999-04-25,04/25/1999,1464.4839645887394,10.505289999999999,19.49111
1999-04-26,04/26/1999,1353.9704161108225,10.090160000000001,18.85156
1999-04-27,04/27/1999,1256.4158538044226,9.698383999999999,18.27119
1999-04-28,04/28/1999,1172.3232560954789,9.352136,17.70275
1999-04-29,04/29/1999,1104.3411750784533,9.072647,17.19002
1999-04-30,04/30/1999,1053.4279671787726,8.81286,16.71385
1999-05-01,05/01/1999,1014.7879684293288,8.552522,16.263279999999998
1999-05-02,05/02/1999,1001.5534685446884,8.487911,16.04464
1999-05-03,05/03/1999,1189.6228748540088,9.190731,16.801
1999-05-04,05/04/1999,1358.6715569839341,8.973449,16.436970000000002
1999-05-05,05/05/1999,1294.3901117699663,8.713443,15.99094
1999-05-06,05/06/1999,1220.1804799610604,8.448030000000001,15.56705
