DTTM,TS,9999,1111,5555
1995-10-01,10/01/1995,16.34600946639979,0.246339825,0.47892464999999995
1995-10-02,10/02/1995,13.511969954649388,0.23955375,0.46377524999999997
1995-10-03,10/03/1995,15.858984558481577,0.24002265,0.4556721
1995-10-04,10/04/1995,11.279876132932326,0.22156987499999997,0.44018227499999996
1995-10-05,10/05/1995,11.304118982815748,0.2294094,0.4327461
1995-10-06,10/06/1995,12.73279967788439,0.223476,0.42251272500000003
1995-10-07,10/07/1995,12.274488065084185,0.215382525,0.41106202499999994
1995-10-08,10/08/1995,10.68830833624636,0.213905625,0.40131914999999996
1995-10-09,10/09/1995,12.958641255185032,0.21067395,0.39122827500000007
1995-10-10,10/10/1995,7.796118691830372,0.20585835,0.38201175
1995-10-11,10/11/1995,16.23749640677152,0.22051169999999998,0.391854075
1995-10-12,10/12/1995,13.231639356223566,0.17624805000000002,0.35912707499999996
1995-10-13,10/13/1995,8.006963214200795,0.17918512500000003,0.34876612500000004
1995-10-14,10/14/1995,5.634844799599879,0.185352075,0.34164015000000003
1995-10-15,10/15/1995,9.309176132547822,0.18258945,0.33505515
1995-10-16,10/16/1995,5.9151042179163955,0.179575725,0.327798825
1995-10-17,10/17/1995,14.79388089346667,0.172856175,0.318286575
1995-10-18,10/18/1995,9.90183708082927,0.169100775,0.30973815000000005
1995-10-19,10/19/1995,8.128209644546175,0.16416735,0.30091837499999996
1995-10-20,10/20/1995,11.476955845211133,0.16028925,0.292960425
1995-10-21,10/21/1995,10.19051608496092,0.14382705,0.282786825
1995-10-22,10/22/1995,6.978480180145969,0.13530585,0.2752941
1995-10-23,10/23/1995,5.8530615291264345,0.14210865,0.27101325000000004
1995-10-24,10/24/1995,12.35174312963713,0.14504804999999998,0.26548574999999996
1995-10-25,10/25/1995,9.333072624471697,0.1421331,0.25942965
1995-10-26,10/26/1995,10.576661518224363,0.13990185,0.253767075
1995-10-27,10/27/1995,9.44323705154171,0.133118775,0.24474067500000002
1995-10-28,10/28/1995,8.387678374259014,0.130131825,0.23927400000000004
1995-10-29,10/29/1995,10.406167443812928,0.12820215000000001,0.2328672
1995-10-30,10/30/1995,13.18654954456914,0.125739,0.227592825
1995-10-31,10/31/1995,14.678281612384144,0.12386729999999999,0.223823475
1995-11-01,11/01/1995,14.819919843337097,0.11988817499999999,0.215569125
1995-11-02,11/02/1995,12.24607093558357,0.111005325,0.208095975
1995-11-03,11/03/1995,11.825842155606525,0.10960695000000001,0.20303032499999998
1995-11-04,11/04/1995,10.523988930732296,0.11111287500000001,0.19915064999999998
1995-11-05,11/05/1995,11.01326767393685,0.10887509999999999,0.19519155000000002
1995-11-06,11/06/1995,13.610660966388439,0.10490362499999999,0.190758675
1995-11-07,11/07/1995,11.3481159544844,0.10393897499999999,0.18688095
1995-11-08,11/08/1995,17.003538671156704,0.1048782,0.18493005
1995-11-09,11/09/1995,19.012455488852694,0.099190425,0.17676959999999997
1995-11-10,11/10/1995,18.34524912571209,0.09343589999999999,0.17192872499999998
1995-11-11,11/11/1995,15.264828033184386,0.094332,0.16927875
1995-11-12,11/12/1995,14.643981426632369,0.092203125,0.165
1995-11-13,11/13/1995,12.775867998078429,0.09074902500000001,0.160284675
1995-11-14,11/14/1995,14.76272524637136,0.087345975,0.15557167499999996
1995-11-15,11/15/1995,16.920697952330507,0.0882381,0.15361552500000003
1995-11-16,11/16/1995,19.024368963339334,0.0840969,0.14478427500000002
1995-11-17,11/17/1995,19.55041099231724,0.0869025,0.142028625
1995-11-18,11/18/1995,18.296672655557227,0.08739495,0.13918665
1995-11-19,11/19/1995,21.749250888619585,0.07569472499999999,0.1286511
1995-11-20,11/20/1995,13.896833931025364,0.075946125,0.12234795000000001
1995-11-21,11/21/1995,11.427709260291168,0.07878135000000001,0.11716784999999999
1995-11-22,11/22/1995,7.490778178599309,0.07162439999999999,0.11056222499999999
1995-11-23,11/23/1995,6.522952830003742,0.068443065,0.103462125
1995-11-24,11/24/1995,6.554918462853881,0.09466169999999999,0.1100709
1995-11-25,11/25/1995,21.52183905942246,0.16025835,0.16305240000000001
