DTTM,TS,9999,1111,5555
1995-10-01,10/01/1995,17.43574343082644,0.26276248,0.51085296
1995-10-02,10/02/1995,14.412767951626016,0.25552400000000003,0.4946936
1995-10-03,10/03/1995,16.916250195713683,0.25602416,0.4860502400000001
1995-10-04,10/04/1995,12.031867875127816,0.2363412,0.46952776
1995-10-05,10/05/1995,12.057726915003466,0.24470336000000004,0.46159584000000004
1995-10-06,10/06/1995,13.58165298974335,0.23837440000000001,0.45068024000000007
1995-10-07,10/07/1995,13.09278726942313,0.22974136,0.43846615999999994
1995-10-08,10/08/1995,11.400862225329451,0.228166,0.42807375999999997
1995-10-09,10/09/1995,13.82255067219737,0.22471888,0.4173101600000001
1995-10-10,10/10/1995,8.315859937952398,0.21958224,0.4074792
1995-10-11,10/11/1995,17.319996167222953,0.23521248,0.41797768
1995-10-12,10/12/1995,14.11374864663847,0.18799792000000004,0.38306888
1995-10-13,10/13/1995,8.540760761814182,0.19113080000000005,0.37201720000000005
1995-10-14,10/14/1995,6.010501119573205,0.19770888,0.36441616000000004
1995-10-15,10/15/1995,9.929787874717677,0.19476208,0.35739216000000007
1995-10-16,10/16/1995,6.309444499110822,0.19154744,0.34965208000000003
1995-10-17,10/17/1995,15.780139619697781,0.18437992,0.33950568000000003
1995-10-18,10/18/1995,10.561959552884558,0.18037416000000003,0.3303873600000001
1995-10-19,10/19/1995,8.670090287515919,0.17511184,0.32097960000000003
1995-10-20,10/20/1995,12.242086234891877,0.1709752,0.31249112
1995-10-21,10/21/1995,10.869883823958316,0.15341552000000003,0.30163928000000007
1995-10-22,10/22/1995,7.4437121921557,0.14432624000000002,0.29364703999999997
1995-10-23,10/23/1995,6.243265631068198,0.15158256000000003,0.2890808
1995-10-24,10/24/1995,13.17519267161294,0.15471792,0.2831848
1995-10-25,10/25/1995,9.955277466103144,0.15160864000000002,0.27672496
1995-10-26,10/26/1995,11.281772286105989,0.14922864,0.27068488
1995-10-27,10/27/1995,10.072786188311158,0.14199336,0.26105672
1995-10-28,10/28/1995,8.946856932542948,0.13880728,0.25522560000000005
1995-10-29,10/29/1995,11.099911940067123,0.13674896,0.24839168
1995-10-30,10/30/1995,14.065652847540415,0.1341216,0.24276567999999998
1995-10-31,10/31/1995,15.65683371987642,0.13212511999999998,0.23874504000000002
1995-11-01,11/01/1995,15.80791449955957,0.12788072,0.22994040000000002
1995-11-02,11/02/1995,13.062475664622475,0.11840568000000001,0.22196903999999998
1995-11-03,11/03/1995,12.61423163264696,0.11691408000000002,0.21656567999999998
1995-11-04,11/04/1995,11.225588192781117,0.11852040000000003,0.21242736
1995-11-05,11/05/1995,11.747485518865973,0.11613343999999999,0.20820432000000003
1995-11-06,11/06/1995,14.51803836414767,0.11189719999999999,0.20347592
1995-11-07,11/07/1995,12.104657018116695,0.11086824,0.19933968000000002
1995-11-08,11/08/1995,18.137107915900483,0.11187008000000001,0.19725872
1995-11-09,11/09/1995,20.279952521442876,0.10580312000000001,0.18855423999999998
1995-11-10,11/10/1995,19.568265734092897,0.09966496,0.18339064
1995-11-11,11/11/1995,16.28248323539668,0.10062080000000001,0.18056400000000003
1995-11-12,11/12/1995,15.620246855074527,0.09835,0.17600000000000002
1995-11-13,11/13/1995,13.627592531283657,0.09679896000000002,0.17097032
1995-11-14,11/14/1995,15.746906929462785,0.09316904000000001,0.16594312
1995-11-15,11/15/1995,18.048744482485876,0.09412064,0.16385656000000004
1995-11-16,11/16/1995,20.292660227561957,0.08970336000000001,0.15443656000000003
1995-11-17,11/17/1995,20.85377172513839,0.092696,0.1514972
1995-11-18,11/18/1995,19.516450832594376,0.09322128000000002,0.14846576
1995-11-19,11/19/1995,23.19920094786089,0.08074104,0.13722784
1995-11-20,11/20/1995,14.823289526427056,0.0810092,0.13050448
1995-11-21,11/21/1995,12.18955654431058,0.08403344000000001,0.12497904
1995-11-22,11/22/1995,7.990163390505931,0.07639936,0.11793303999999999
1995-11-23,11/23/1995,6.957816352003992,0.07300593600000001,0.1103596
1995-11-24,11/24/1995,6.9919130270441405,0.10097247999999999,0.11740896
1995-11-25,11/25/1995,22.956628330050627,0.17094224,0.17392256000000003
1995-11-26,11/26/1995,57.66319749493913,0.15328160000000002,0.16580192
1995-11-27,11/27/1995,27.519532968631655,0.12791248,0.14637128000000002
1995-11-28,11/28/1995,16.487612649921285,0.1270464,0.13582312000000002
1995-11-29,11/29/1995,11.543602920689114,0.11935392,0.12471616000000002
1995-11-30,11/30/1995,6.165205461687798,0.41402991999999994,0.2694864
1995-12-01,12/01/1995,2755.8781407953697,5.3076312,11.548383999999999
1995-12-02,12/02/1995,1463.0591645046827,0.49342400000000003,1.2245896
1995-12-03,12/03/1995,1180.666896434319,2.1047288,4.334528
1995-12-04,12/04/1995,7500.109537675843,4.0816528000000005,10.125056
1995-12-05,12/05/1995,2809.3869584962117,1.9099207999999999,5.493276
1995-12-06,12/06/1995,2080.1641271875556,2.1658032000000005,6.474352
1995-12-07,12/07/1995,3693.06384156984,1.3943008,3.7930328000000006
1995-12-08,12/08/1995,1336.1113926330843,1.0140103999999999,2.7392184000000004
1995-12-09,12/09/1995,3645.2345846336975,3.8722336,5.894586400000001
1995-12-10,12/10/1995,2974.9450127979726,6.569054399999999,14.661368000000003
1995-12-11,12/11/1995,21445.3617800935,32.64612,64.94879200000001
1995-12-12,12/12/1995,45661.889647273936,109.75896,95.36176
1995-12-13,12/13/1995,10422.835266784568,36.79504,29.201016
1995-12-14,12/14/1995,10200.141989743157,33.219984000000004,35.303864
1995-12-15,12/15/1995,19060.813118066155,41.54596000000001,43.333960000000005
1995-12-16,12/16/1995,8460.02320339624,27.403544,22.713984
1995-12-17,12/17/1995,7250.526854998298,23.293224,20.011728
1995-12-18,12/18/1995,7361.357963069171,20.266528,17.86524
1995-12-19,12/19/1995,5747.759449345028,17.289640000000002,15.950631999999999
1995-12-20,12/20/1995,4950.272597336415,15.021248,14.413856000000003
1995-12-21,12/21/1995,4287.120501379774,13.167968,13.139504
1995-12-22,12/22/1995,4396.622063413799,13.743672000000002,14.244064000000002
1995-12-23,12/23/1995,3530.8260980976806,11.240568000000001,11.717303999999999
1995-12-24,12/24/1995,3081.859395195701,10.114736,10.908232
1995-12-25,12/25/1995,2709.3875234486227,9.1764,10.212976000000001
1995-12-26,12/26/1995,2392.3745125873825,8.381592,9.608896000000001
1995-12-27,12/27/1995,2232.6508965737803,8.465296,9.845472000000001
1995-12-28,12/28/1995,3856.1464641167668,14.363456000000003,19.938056000000003
1995-12-29,12/29/1995,28183.763633348375,41.056712000000005,46.023360000000004
1995-12-30,12/30/1995,14627.482095033047,27.243088,23.702496000000004
1995-12-31,12/31/1995,8694.894811713444,22.42904,19.302784000000003
1996-01-01,01/01/1996,7445.160296147485,19.635504,17.673816000000002
1996-01-02,01/02/1996,6389.570410915126,17.332688,16.314664
1996-01-03,01/03/1996,5489.612952643359,15.425608,15.169552
1996-01-04,01/04/1996,4722.002769394892,13.834168,14.192096000000001
1996-01-05,01/05/1996,4073.665140169178,12.505783999999998,13.332568000000002
1996-01-06,01/06/1996,3529.1242467104476,11.40544,12.598576000000001
1996-01-07,01/07/1996,3073.9537745165326,10.478520000000001,11.963616000000002
1996-01-08,01/08/1996,2683.5442448287617,9.905184,11.491216000000001
1996-01-09,01/09/1996,3658.0043373123613,13.180000000000001,18.209096
1996-01-10,01/10/1996,3045.2868656819637,10.821,13.226752
1996-01-11,01/11/1996,2620.509683819606,10.057808000000001,12.52096
1996-01-12,01/12/1996,2311.0138873359433,9.402896,11.904983999999999
1996-01-13,01/13/1996,2041.2491823650882,8.843432,11.359183999999999
1996-01-14,01/14/1996,1988.748791439245,10.065056,12.454343999999999
1996-01-15,01/15/1996,28694.97646322945,67.80435200000001,68.216928
1996-01-16,01/16/1996,16023.427327493722,32.448104,38.011072000000006
1996-01-17,01/17/1996,16321.515966017152,39.699008,51.14896
1996-01-18,01/18/1996,27285.2578545375,63.069424000000005,72.527112
1996-01-19,01/19/1996,16296.457902580332,36.953407999999996,42.981128
1996-01-20,01/20/1996,16214.700578762813,38.901648,48.081472000000005
1996-01-21,01/21/1996,16360.39118109766,34.35112,39.740544
1996-01-22,01/22/1996,16000.767265992825,32.81148,41.602864000000004
1996-01-23,01/23/1996,22087.436205506867,41.722992000000005,58.493232000000006
1996-01-24,01/24/1996,26640.610906821894,43.798480000000005,55.20430400000001
1996-01-25,01/25/1996,18567.86873859949,36.435520000000004,43.026608
1996-01-26,01/26/1996,15852.61208458512,42.038064000000006,49.685048
1996-01-27,01/27/1996,38165.688999785416,125.10455999999999,126.76416
1996-01-28,01/28/1996,15340.883851674655,38.685736000000006,51.666847999999995
1996-01-29,01/29/1996,13120.669226681763,34.514976000000004,48.807376
1996-01-30,01/30/1996,13922.413671349917,33.053712000000004,46.063528
1996-01-31,01/31/1996,10676.566165699835,29.575304000000003,40.586512
1996-02-01,02/01/1996,8839.265319905762,26.185304,36.827312
1996-02-02,02/02/1996,7381.400553955529,23.471104,33.7626
1996-02-03,02/03/1996,6729.583094044698,22.853472000000004,34.162127999999996
1996-02-04,02/04/1996,17600.270343261185,38.511160000000004,50.419472000000006
1996-02-05,02/05/1996,11080.4538954797,28.86596,36.206208
1996-02-06,02/06/1996,8339.880605280998,25.813568,33.169344
1996-02-07,02/07/1996,7006.760601787805,23.228848,30.828992
1996-02-08,02/08/1996,5931.114710741782,21.080736,28.836360000000003
1996-02-09,02/09/1996,5055.237892376477,19.286104,27.132240000000003
1996-02-10,02/10/1996,4348.266104553057,17.78396,25.664527999999997
1996-02-11,02/11/1996,3771.5501423884416,16.51532,24.388568
1996-02-12,02/12/1996,3302.944038689134,15.437952,23.254456000000005
1996-02-13,02/13/1996,2912.3698969499733,14.518664,22.243752
1996-02-14,02/14/1996,2592.9938633831052,13.725488000000002,21.337752000000005
1996-02-15,02/15/1996,2338.065153118426,14.716992,20.584760000000003
1996-02-16,02/16/1996,4943.436490606953,20.748424,26.5006
1996-02-17,02/17/1996,13092.189324391293,47.76448,49.885448
1996-02-18,02/18/1996,17863.419207638213,56.4812,56.004208
1996-02-19,02/19/1996,22482.019091936585,51.127216000000004,49.737096
1996-02-20,02/20/1996,19100.123435421774,57.001328,57.503928
1996-02-21,02/21/1996,23250.838090877776,59.74830400000001,59.10604
1996-02-22,02/22/1996,15094.849912013546,46.367824000000006,46.11896
1996-02-23,02/23/1996,14425.560151088617,42.71396,46.777872
1996-02-24,02/24/1996,14375.40465010728,38.218088,42.456952
1996-02-25,02/25/1996,11086.983413779102,33.335288,38.43168
1996-02-26,02/26/1996,9158.703179171795,29.368744,35.42496
1996-02-27,02/27/1996,8954.90086470702,28.663936000000003,36.89284
1996-02-28,02/28/1996,12445.36067341663,38.76428000000001,51.222215999999996
1996-02-29,02/29/1996,19746.05110772375,52.71778400000001,66.071664
1996-03-01,03/01/1996,11149.017747021318,35.14916,43.321760000000005
1996-03-02,03/02/1996,9171.71306468564,31.003832000000003,39.617544
1996-03-03,03/03/1996,8892.787912876527,30.467544,40.153832
1996-03-04,03/04/1996,14221.78370120854,43.084072000000006,55.670272000000004
1996-03-05,03/05/1996,13207.661576584765,37.442224,44.965312000000004
1996-03-06,03/06/1996,9265.358494348371,32.430928,40.05901600000001
1996-03-07,03/07/1996,7672.146233140396,28.767096000000006,37.02155200000001
1996-03-08,03/08/1996,6401.9656424299665,25.72324,34.419472000000006
1996-03-09,03/09/1996,5415.042388289843,23.24672,32.24096
1996-03-10,03/10/1996,7676.179216553673,25.361232,35.35243200000001
1996-03-11,03/11/1996,10867.606602434731,30.468904,40.983952
1996-03-12,03/12/1996,7373.124233382334,23.939784000000003,32.607744
1996-03-13,03/13/1996,6027.911452775601,21.70304,30.599904
1996-03-14,03/14/1996,5085.93310254725,19.881176000000004,28.882920000000002
1996-03-15,03/15/1996,4313.122300455646,18.300208,27.367432000000004
1996-03-16,03/16/1996,3676.1628948341877,16.957472,26.024967999999998
1996-03-17,03/17/1996,3159.261356035767,15.841016000000003,24.859128
1996-03-18,03/18/1996,2748.7511599336267,14.893,23.82488
